task_id,dataset_name,target_name,n_samples,n_features,missing_data,categorical_features,fold_id,regressor_name,time_on_fold,R2,MSE,RMSE
361619.0,student_performance_por,G3,649,30,0,17.0,0.0,PySRRegressor_default,125.93320608139038,0.0836596533801741,7.043132879557924,2.6538901408230755
361619.0,student_performance_por,G3,649,30,0,17.0,0.0,PySRRegressor_validation,125.93320608139038,0.2215915846929645,5.982966835190691,2.446010391472344
361619.0,student_performance_por,G3,649,30,0,17.0,1.0,PySRRegressor_default,128.89903926849365,0.0593893901625305,12.330124974020924,3.511427768589427
361619.0,student_performance_por,G3,649,30,0,17.0,1.0,PySRRegressor_validation,128.89903926849365,0.1914474923649497,10.599022978191623,3.2556140708308203
361619.0,student_performance_por,G3,649,30,0,17.0,2.0,PySRRegressor_default,128.8653073310852,0.0995587489129757,11.138618117588692,3.337456833816536
361619.0,student_performance_por,G3,649,30,0,17.0,2.0,PySRRegressor_validation,128.8653073310852,0.3330098247323411,8.250786868683768,2.8724182962590543
361619.0,student_performance_por,G3,649,30,0,17.0,3.0,PySRRegressor_default,126.62419366836548,0.1165109507915639,15.767717932902462,3.970858588882568
361619.0,student_performance_por,G3,649,30,0,17.0,3.0,PySRRegressor_validation,126.62419366836548,0.3156908565300144,12.212934119339833,3.4947008626404394
361619.0,student_performance_por,G3,649,30,0,17.0,4.0,PySRRegressor_default,132.76551723480225,0.0326336722326228,5.962182053269231,2.441757984172312
361619.0,student_performance_por,G3,649,30,0,17.0,4.0,PySRRegressor_validation,132.76551723480225,0.0537019828256077,5.832331447863,2.4150220387944703
361619.0,student_performance_por,G3,649,30,0,17.0,5.0,PySRRegressor_default,131.04946398735046,0.1907026660174545,8.630078600059077,2.937699542168851
361619.0,student_performance_por,G3,649,30,0,17.0,5.0,PySRRegressor_validation,131.04946398735046,0.2766977071160704,7.7130559771816705,2.7772389125139507
361619.0,student_performance_por,G3,649,30,0,17.0,6.0,PySRRegressor_default,132.152024269104,0.190566043808087,4.432441185906769,2.105336359327594
361619.0,student_performance_por,G3,649,30,0,17.0,6.0,PySRRegressor_validation,132.152024269104,0.108501382384903,4.881825329501274,2.209485308731713
361619.0,student_performance_por,G3,649,30,0,17.0,7.0,PySRRegressor_default,129.143789768219,-0.0091546231202928,11.016863393325536,3.319166068958517
361619.0,student_performance_por,G3,649,30,0,17.0,7.0,PySRRegressor_validation,129.143789768219,0.0419231955640451,10.459250775811594,3.234076495046398
361619.0,student_performance_por,G3,649,30,0,17.0,8.0,PySRRegressor_default,132.07126593589783,0.0809056162269346,7.153926131304385,2.674682435599484
361619.0,student_performance_por,G3,649,30,0,17.0,8.0,PySRRegressor_validation,132.07126593589783,0.3051246658707294,5.408679346313655,2.325656755910823
361619.0,student_performance_por,G3,649,30,0,17.0,9.0,PySRRegressor_default,125.52988839149477,0.0861744903267639,9.641349951301,3.105052326660696
361619.0,student_performance_por,G3,649,30,0,17.0,9.0,PySRRegressor_validation,125.52988839149477,0.2204938066258048,8.22420902018209,2.867788175612364
361617.0,energy_efficiency,heating_load,768,8,0,0.0,0.0,PySRRegressor_default,124.8841450214386,0.9564465491678688,3.5529429866208275,1.8849251939058027
361617.0,energy_efficiency,heating_load,768,8,0,0.0,0.0,PySRRegressor_validation,124.8841450214386,0.963694461272149,2.9616828686154726,1.720954057671347
361617.0,energy_efficiency,heating_load,768,8,0,0.0,1.0,PySRRegressor_default,132.83445811271667,0.9668761990174988,3.6958428435895065,1.9224575011140053
361617.0,energy_efficiency,heating_load,768,8,0,0.0,1.0,PySRRegressor_validation,132.83445811271667,0.9725517756784926,3.0625809967121063,1.750023141764733
361617.0,energy_efficiency,heating_load,768,8,0,0.0,2.0,PySRRegressor_default,129.02618956565857,0.905065435845314,9.610843905515926,3.1001361108048022
